%Reference (Lon,Lat): -178.03912286128747,51.89182066981587, Dimensions: 584,1046, Extent: -178.23947255962042,-177.9490126888034,51.771210869054066,51.93343579690399
-178.212 51.887 -164.401062 39.464973 -0.057986 0.001035209 168 170 97 101  
-178.212 51.886 -164.401077 39.466412 -0.053657 0.000730236 170 173 97 101  
-178.211 51.887 -164.401062 39.462696 -0.053349 0.000872949 168 170 101 105  
-178.211 51.886 -164.401077 39.463284 -0.054478 0.000228136 170 173 101 105  
-178.209 51.888 -164.401062 39.457829 -0.049931 0.000534376 164 168 105 113  
-178.209 51.886 -164.401062 39.458946 -0.058171 0.000129649 168 173 105 113  
-178.212 51.885 -164.401062 39.466576 -0.063856 0.00013436 173 177 97 105  
-178.212 51.884 -164.401062 39.468056 -0.065054 7.9906e-05 177 182 97 105  
-178.209 51.885 -164.401062 39.460644 -0.058371 0.00013447 173 177 105 113  
-178.209 51.884 -164.401062 39.462105 -0.06322 0.000104318 177 182 105 113  
-178.207 51.888 -164.401062 39.451927 -0.05109 0.000139887 164 168 113 121  
-178.207 51.886 -164.401062 39.453388 -0.057197 0.000132699 168 173 113 121  
-178.205 51.888 -164.401047 39.444683 -0.046416 9.9033e-05 164 168 121 130  
-178.205 51.886 -164.401047 39.446301 -0.050615 7.6365e-05 168 173 121 130  
-178.207 51.885 -164.401062 39.454948 -0.060447 0.000262219 173 177 113 121  
-178.207 51.884 -164.401062 39.456562 -0.060589 0.000156802 177 182 113 121  
-178.205 51.885 -164.401047 39.448181 -0.054779 0.000128617 173 177 121 130  
-178.205 51.884 -164.401047 39.450073 -0.060334 7.3969e-05 177 182 121 130  
-178.221 51.883 -164.401062 39.494289 -0.067538 0.00099275 182 184 65 69  
-178.221 51.882 -164.401062 39.494972 -0.079134 0.000727541 184 186 65 69  
-178.22 51.883 -164.401062 39.49155 -0.073824 0.00041699 182 184 69 73  
-178.22 51.882 -164.401062 39.491631 -0.075734 0.00029808 184 186 69 73  
-178.221 51.882 -164.401062 39.494995 -0.075401 0.000638366 186 188 65 69  
-178.221 51.881 -164.401062 39.496506 -0.074621 0.002625152 188 189 65 67  
-178.221 51.881 -164.401062 39.496387 -0.08259 0.00050003 189 191 65 67  
-178.221 51.881 -164.401062 39.494785 -0.073031 5.3464e-05 188 189 67 69  
-178.221 51.881 -164.401062 39.494926 -0.080904 0.00014393 189 191 67 69  
-178.22 51.882 -164.401062 39.492332 -0.079431 7.3991e-05 186 188 69 73  
-178.22 51.881 -164.401077 39.492706 -0.081974 0.000296603 188 191 69 73  
-178.219 51.883 -164.401062 39.488117 -0.073882 0.000309958 182 184 73 77  
-178.219 51.882 -164.401062 39.488834 -0.07313 0.000185215 184 186 73 77  
-178.218 51.883 -164.401062 39.485283 -0.071284 0.000157576 182 184 77 81  
-178.218 51.882 -164.401062 39.48629 -0.072942 0.000120922 184 186 77 81  
-178.219 51.882 -164.401062 39.48951 -0.077308 0.000253514 186 188 73 77  
-178.219 51.881 -164.401077 39.48959 -0.077033 0.000288437 188 191 73 77  
-178.218 51.882 -164.401062 39.486229 -0.075059 0.000263729 186 188 77 81  
-178.218 51.881 -164.401077 39.486736 -0.078789 0.000302761 188 191 77 81  
-178.216 51.883 -164.401062 39.481205 -0.072262 9.2362e-05 182 186 81 89  
-178.216 51.881 -164.401062 39.482399 -0.075067 5.8907e-05 186 191 81 89  
-178.214 51.883 -164.401062 39.475418 -0.071167 8.256e-05 182 186 89 97  
-178.214 51.881 -164.401062 39.476677 -0.074265 6.6331e-05 186 191 89 97  
-178.212 51.883 -164.401062 39.469486 -0.069506 9.6282e-05 182 186 97 105  
-178.212 51.881 -164.401062 39.470726 -0.072423 6.7083e-05 186 191 97 105  
-178.209 51.883 -164.401062 39.463345 -0.065092 7.1976e-05 182 186 105 113  
-178.209 51.881 -164.401062 39.464653 -0.07195 6.3029e-05 186 191 105 113  
-178.207 51.883 -164.401062 39.457184 -0.063714 8.9212e-05 182 186 113 121  
-178.207 51.881 -164.401062 39.458393 -0.070517 8.5894e-05 186 191 113 121  
-178.205 51.883 -164.401047 39.451004 -0.065453 0.000100283 182 186 121 130  
-178.205 51.881 -164.401047 39.45158 -0.069127 6.3089e-05 186 191 121 130  
-178.201 51.892 -164.401062 39.426708 -0.028929 6.3811e-05 146 155 130 146  
-178.203 51.89 -164.401062 39.43325 -0.036587 5.5022e-05 155 159 130 138  
-178.203 51.889 -164.401062 39.434959 -0.038401 4.5766e-05 159 164 130 138  
-178.2 51.89 -164.401062 39.425007 -0.02925 0.000349611 155 159 138 146  
-178.2 51.889 -164.401062 39.426659 -0.040133 0.000152793 159 164 138 146  
-178.197 51.892 -164.401062 39.409199 -0.022292 2.6292e-05 146 155 146 162  
-178.198 51.89 -164.401062 39.416271 -0.020114 0.000141008 155 159 146 154  
-178.198 51.889 -164.401062 39.417988 -0.028355 0.000108131 159 164 146 154  
-178.196 51.89 -164.401062 39.406647 -0.021553 0.000151072 155 159 154 162  
-178.196 51.889 -164.401062 39.409168 -0.02813 9.8251e-05 159 164 154 162  
-178.203 51.888 -164.401062 39.436974 -0.039636 8.1031e-05 164 168 130 138  
-178.203 51.886 -164.401062 39.438622 -0.046369 9.3021e-05 168 173 130 138  
-178.2 51.888 -164.401062 39.428677 -0.041772 9.2852e-05 164 168 138 146  
-178.201 51.887 -164.401062 39.432201 -0.043131 0.000361183 168 170 138 142  
-178.201 51.886 -164.401077 39.433102 -0.045262 0.000166969 170 173 138 142  
-178.2 51.887 -164.401062 39.428276 -0.040043 0.000280295 168 170 142 146  
-178.2 51.886 -164.401077 39.429535 -0.048423 0.000138258 170 173 142 146  
-178.203 51.885 -164.401062 39.440392 -0.056788 0.000323643 173 177 130 138  
-178.203 51.884 -164.401062 39.442272 -0.065955 0.000194864 177 182 130 138  
-178.2 51.885 -164.401062 39.43293 -0.05185 0.000139117 173 177 138 146  
-178.2 51.884 -164.401062 39.434734 -0.05871 0.000297489 177 182 138 146  
-178.198 51.888 -164.401062 39.419319 -0.037274 0.000133926 164 168 146 154  
-178.199 51.887 -164.401062 39.424309 -0.039915 0.000217472 168 170 146 150  
-178.199 51.886 -164.401077 39.424797 -0.045012 0.000332041 170 173 146 150  
-178.198 51.887 -164.401062 39.418568 -0.039708 0.000276266 168 170 150 154  
-178.198 51.886 -164.401077 39.420376 -0.045332 0.000154607 170 173 150 154  
-178.196 51.888 -164.401062 39.41066 -0.037051 0.000129158 164 168 154 162  
-178.196 51.887 -164.401062 39.413788 -0.039718 0.000393736 168 170 154 158  
-178.196 51.886 -164.401077 39.415558 -0.040318 0.000394458 170 173 154 158  
-178.195 51.887 -164.401062 39.409843 -0.037346 0.000417265 168 170 158 162  
-178.195 51.886 -164.401077 39.409924 -0.039414 0.000149525 170 173 158 162  
-178.198 51.885 -164.401062 39.42424 -0.051417 0.000258939 173 177 146 154  
-178.198 51.884 -164.401062 39.426231 -0.050808 0.000767044 177 182 146 154  
-178.196 51.885 -164.401062 39.414986 -0.04387 0.000120491 173 177 154 162  
-178.196 51.884 -164.401062 39.418373 -0.04244 0.000989881 177 179 154 158  
-178.196 51.883 -164.401077 39.420811 -0.05494 0.001537424 179 182 154 158  
-178.195 51.884 -164.401062 39.414589 -0.046558 0.000412436 177 179 158 162  
-178.195 51.883 -164.401077 39.41544 -0.050879 0.002283946 179 182 158 162  
-178.192 51.892 -164.401062 39.39415 -0.018711 2.782e-05 146 155 162 178  
-178.192 51.889 -164.401062 39.396618 -0.022499 2.7717e-05 155 164 162 178  
-178.188 51.892 -164.401062 39.377056 -0.020513 1.4401e-05 146 155 178 195  
-178.188 51.889 -164.401062 39.38126 -0.021782 1.5583e-05 155 164 178 195  
-178.194 51.888 -164.401062 39.402939 -0.030321 0.00011308 164 168 162 170  
-178.194 51.887 -164.401062 39.404968 -0.03321 0.000100382 168 170 162 166  
-178.194 51.886 -164.401077 39.406132 -0.040005 0.000196786 170 173 162 166  
-178.193 51.887 -164.401062 39.401783 -0.034229 0.000214004 168 170 166 170  
-178.193 51.886 -164.401077 39.402664 -0.037543 0.000265566 170 173 166 170  
-178.191 51.888 -164.401062 39.396427 -0.028324 8.5918e-05 164 168 170 178  
-178.192 51.887 -164.401062 39.399311 -0.033038 0.000113 168 170 170 174  
-178.192 51.886 -164.401077 39.399529 -0.031656 5.6739e-05 170 173 170 174  
-178.191 51.887 -164.401062 39.396374 -0.031121 0.000190452 168 170 174 178  
-178.191 51.886 -164.401077 39.396839 -0.034368 0.000223916 170 173 174 178  
-178.194 51.885 -164.401062 39.405754 -0.042545 0.000150695 173 177 162 170  
-178.194 51.884 -164.401062 39.410206 -0.040396 0.000496251 177 179 162 166  
-178.194 51.883 -164.401077 39.410873 -0.057268 0.002441891 179 182 162 166  
-178.193 51.884 -164.401062 39.404873 -0.041834 0.000750075 177 179 166 170  
-178.193 51.883 -164.401077 39.406509 -0.049809 0.000514081 179 182 166 170  
-178.192 51.885 -164.401062 39.400326 -0.036884 0.000249714 173 175 170 174  
-178.192 51.885 -164.401062 39.400246 -0.0388 0.000468574 175 177 170 174  
-178.191 51.885 -164.401062 39.396637 -0.035539 0.000241586 173 175 174 178  
-178.191 51.885 -164.401062 39.397274 -0.035225 0.000285866 175 177 174 178  
-178.192 51.884 -164.401062 39.401058 -0.044906 0.000905067 177 179 170 174  
-178.192 51.883 -164.401077 39.400997 -0.036977 0.000763684 179 182 170 174  
-178.191 51.884 -164.401062 39.397358 -0.043352 0.000415095 177 179 174 178  
-178.191 51.883 -164.401077 39.396885 -0.042361 0.001322351 179 182 174 178  
-178.189 51.888 -164.401062 39.389221 -0.025486 4.7982e-05 164 168 178 186  
-178.19 51.887 -164.401062 39.392937 -0.029607 0.000316141 168 170 178 182  
-178.19 51.886 -164.401077 39.393414 -0.031633 0.000150962 170 173 178 182  
-178.189 51.887 -164.401062 39.389183 -0.028397 0.000336787 168 170 182 186  
-178.189 51.886 -164.401077 39.389408 -0.030384 0.000174666 170 173 182 186  
-178.187 51.888 -164.401047 39.380611 -0.024787 5.602e-05 164 168 186 195  
-178.187 51.887 -164.401062 39.384445 -0.027165 0.000402497 168 170 186 190  
